"Table","TableOffset","NumEntries","Entry","Addr","Function","Owner","Hostname","Investigated"
"SSDT[0]","1.84467E+19","1226","662","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","663","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","664","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","665","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","666","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","667","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","668","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","669","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","670","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","671","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","672","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","673","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","674","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","675","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","676","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","677","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","678","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","679","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","680","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","681","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","682","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","683","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","684","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","685","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","686","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","687","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","688","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","689","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","690","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","691","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","692","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","693","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","694","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","695","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","696","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","697","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","698","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","699","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","700","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","701","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","702","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","703","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","704","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","705","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","706","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","707","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","708","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","709","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","710","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","711","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","712","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","713","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","714","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","715","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","716","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","717","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","718","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","719","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","720","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","721","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","722","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","723","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","724","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","725","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","726","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","727","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","728","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","729","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","730","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","731","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","732","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","733","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","734","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","735","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","736","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","737","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","738","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","739","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","740","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","741","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","742","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","743","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","744","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","745","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","746","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","747","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","748","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","749","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","750","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","751","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","752","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","753","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","754","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","755","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","756","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","757","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","758","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","759","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","760","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","761","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","762","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","763","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","764","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","765","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","766","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","767","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","768","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","769","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","770","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","771","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","772","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","773","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","774","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","775","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","776","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","777","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","778","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","779","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","780","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","781","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","782","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","783","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","784","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","785","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","786","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","787","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","788","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","789","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","790","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","791","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","792","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","793","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","794","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","795","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","796","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","797","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","798","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","799","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","800","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","801","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","802","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","803","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","804","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","805","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","806","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","807","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","808","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","809","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","810","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","811","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","812","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","813","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","814","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","815","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","816","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","817","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","818","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","819","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","820","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","821","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","822","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","823","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","824","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","825","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","826","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","827","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","828","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","829","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","830","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","831","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","832","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","833","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","834","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","835","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","836","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","837","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","838","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","839","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","840","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","841","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","842","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","843","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","844","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","845","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","846","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","847","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","848","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","849","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","850","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","851","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","852","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","853","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","854","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","855","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","856","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","857","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","858","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","859","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","860","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","861","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","862","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","863","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","864","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","865","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","866","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","867","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","868","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","869","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","870","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","871","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","872","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","873","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","874","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","875","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","876","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","877","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","878","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","879","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","880","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","881","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","882","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
